City,Date,Card Type,Exp Type,Gender,Amount
"Surat, India",22-Feb-15,Platinum,Fuel,F,120621
"Lucknow, India",5-Oct-13,Signature,Fuel,F,81115
"Lucknow, India",23-Apr-15,Gold,Bills,M,65724
"Jaipur, India",9-Oct-13,Signature,Food,M,289396
"Hyderabad, India",13-Jan-15,Platinum,Bills,F,12035
"Lucknow, India",19-Nov-14,Silver,Bills,M,188963
"Surat, India",17-Mar-14,Platinum,Bills,M,244459
"Chennai, India",17-Dec-13,Platinum,Bills,F,126439
"Lucknow, India",2-Sep-14,Platinum,Food,M,270908
"Chennai, India",17-Apr-14,Silver,Bills,M,1169
"Kanpur, India",9-May-15,Signature,Food,F,202055
"Chennai, India",2-Dec-13,Gold,Food,M,214499
"Surat, India",8-Feb-14,Signature,Bills,M,51512
"Lucknow, India",20-Jan-15,Platinum,Food,F,93813
"Kolkata, India",18-Jul-14,Signature,Grocery,F,197000
"Jaipur, India",1-Mar-14,Silver,Food,F,140595
"Jaipur, India",26-Oct-13,Silver,Grocery,M,239704
"Jaipur, India",28-Mar-15,Platinum,Food,M,74933
"Jaipur, India",2-Jul-14,Silver,Grocery,M,118239
"Surat, India",5-Apr-14,Signature,Entertainment,M,94967
"Kolkata, India",14-Apr-15,Signature,Food,F,43733
"Jaipur, India",14-May-15,Platinum,Grocery,F,38459
"Surat, India",13-Jul-14,Signature,Fuel,F,209997
"Lucknow, India",11-May-14,Gold,Entertainment,F,10606
"Chennai, India",1-Jan-14,Gold,Grocery,M,129379
"Kolkata, India",27-Sep-14,Platinum,Entertainment,F,46023
"Jaipur, India",3-Nov-13,Signature,Food,F,182011
"Hyderabad, India",25-Jul-14,Signature,Fuel,M,24631
"Hyderabad, India",4-Oct-13,Gold,Food,F,80058
"Pune, India",22-May-15,Signature,Fuel,M,249698
"Kanpur, India",10-Apr-15,Platinum,Food,F,228180
"Lucknow, India",9-Feb-15,Silver,Food,M,182769
"Kolkata, India",7-May-15,Silver,Entertainment,F,72109
"Hyderabad, India",28-Mar-15,Gold,Grocery,F,37750
"Kolkata, India",6-Mar-15,Platinum,Grocery,F,177480
"Lucknow, India",2-May-15,Silver,Entertainment,M,62787
"Kanpur, India",30-Mar-14,Gold,Entertainment,M,26736
"Chennai, India",24-Mar-14,Platinum,Fuel,F,154024
"Surat, India",1-Jan-14,Platinum,Food,M,86731
"Surat, India",20-Aug-14,Gold,Fuel,M,112932
"Kanpur, India",23-Feb-14,Silver,Fuel,F,211431
"Kanpur, India",14-May-15,Gold,Food,M,125535
"Lucknow, India",1-Jul-14,Gold,Fuel,F,218141
"Kanpur, India",3-Mar-15,Gold,Fuel,M,30285
"Jaipur, India",21-Dec-14,Signature,Bills,M,105668
"Hyderabad, India",24-May-15,Silver,Food,F,240147
"Chennai, India",8-Apr-14,Signature,Fuel,M,39099
"Hyderabad, India",29-Dec-14,Signature,Entertainment,F,156891
"Pune, India",11-Mar-14,Gold,Fuel,F,2110
"Jaipur, India",23-Apr-14,Signature,Bills,M,67584
"Chennai, India",3-Aug-14,Silver,Bills,M,120047
"Pune, India",27-Nov-14,Signature,Entertainment,M,199370
"Surat, India",15-Jun-14,Gold,Fuel,M,42533
"Pune, India",8-Apr-14,Signature,Grocery,F,284129
"Pune, India",15-Sep-14,Gold,Fuel,F,88577
"Surat, India",7-Jan-14,Signature,Entertainment,F,268107
"Kanpur, India",2-Dec-13,Signature,Food,F,270798
"Pune, India",11-Jan-14,Silver,Bills,M,156294
"Chennai, India",2-Mar-15,Silver,Fuel,M,271069
"Chennai, India",4-Jul-14,Signature,Food,M,4325
"Lucknow, India",15-Oct-13,Gold,Bills,F,111556
"Jaipur, India",20-Mar-14,Platinum,Fuel,F,175267
"Kolkata, India",4-Mar-15,Gold,Fuel,F,6897
"Jaipur, India",17-Jul-14,Gold,Food,F,104935
"Pune, India",30-Jul-14,Silver,Entertainment,M,110602
"Surat, India",7-Apr-15,Silver,Entertainment,M,281068
"Hyderabad, India",11-Apr-14,Gold,Entertainment,F,184473
"Jaipur, India",12-Mar-14,Gold,Fuel,M,149629
"Kanpur, India",30-May-14,Signature,Fuel,F,154957
"Kanpur, India",3-May-14,Gold,Bills,M,59806
"Lucknow, India",29-Dec-14,Silver,Entertainment,F,78536
"Kolkata, India",12-Aug-14,Platinum,Food,F,187067
"Chennai, India",4-Oct-13,Gold,Grocery,M,27511
"Pune, India",5-Oct-13,Silver,Grocery,M,254534
"Kanpur, India",28-Mar-14,Platinum,Food,F,207037
"Surat, India",5-May-15,Platinum,Grocery,F,107869
"Kanpur, India",20-Jul-14,Signature,Bills,F,49616
"Pune, India",25-Jan-14,Platinum,Grocery,M,288041
"Chennai, India",17-Mar-15,Gold,Fuel,M,282853
"Kolkata, India",22-Dec-13,Silver,Food,M,80935
"Kanpur, India",17-Dec-14,Platinum,Fuel,M,249741
"Kanpur, India",15-Nov-14,Signature,Entertainment,M,14958
"Lucknow, India",3-Feb-15,Silver,Grocery,M,34903
"Kolkata, India",23-May-14,Silver,Bills,M,268178
"Chennai, India",10-Nov-14,Platinum,Bills,F,73837
"Lucknow, India",11-Aug-14,Platinum,Grocery,F,216336
"Pune, India",21-Aug-14,Silver,Food,F,91345
"Jaipur, India",17-May-15,Platinum,Food,F,78680
"Hyderabad, India",8-Apr-15,Platinum,Bills,F,81986
"Hyderabad, India",3-Aug-14,Platinum,Bills,M,247235
"Kolkata, India",11-Aug-14,Gold,Grocery,M,274198
"Hyderabad, India",9-Oct-14,Silver,Fuel,F,202598
"Jaipur, India",19-Oct-13,Gold,Food,F,242798
"Jaipur, India",3-May-14,Signature,Grocery,M,29952
"Jaipur, India",27-Dec-14,Platinum,Bills,M,86589
"Surat, India",30-Jun-14,Platinum,Grocery,M,111376
"Jaipur, India",25-Dec-13,Platinum,Bills,M,4335
"Jaipur, India",25-Apr-14,Gold,Fuel,F,106256
"Jaipur, India",12-Mar-14,Silver,Entertainment,M,94301
"Pune, India",20-Feb-15,Silver,Entertainment,F,13906
"Lucknow, India",10-Sep-14,Signature,Fuel,M,25245
"Jaipur, India",31-Mar-14,Signature,Entertainment,M,38362
"Jaipur, India",3-Sep-14,Silver,Bills,M,53647
"Pune, India",6-Feb-14,Platinum,Food,M,220030
"Hyderabad, India",21-Dec-14,Signature,Grocery,F,64367
"Chennai, India",8-Oct-13,Platinum,Bills,F,235249
"Hyderabad, India",11-Oct-13,Silver,Fuel,M,18209
"Jaipur, India",15-Jan-14,Platinum,Bills,F,145317
"Chennai, India",27-Dec-13,Platinum,Food,F,134643
"Pune, India",2-Sep-14,Platinum,Bills,M,3691
"Kolkata, India",8-Dec-13,Silver,Fuel,M,111206
"Kanpur, India",20-Oct-13,Signature,Bills,F,223317
"Kolkata, India",15-Jan-15,Platinum,Entertainment,M,119430
"Lucknow, India",30-Jan-14,Platinum,Food,F,114326
"Kolkata, India",13-Apr-15,Signature,Grocery,F,229604
"Surat, India",2-Feb-15,Silver,Grocery,F,17526
"Chennai, India",4-Feb-15,Gold,Food,F,278950
"Hyderabad, India",19-May-14,Signature,Fuel,F,195668
"Lucknow, India",17-Apr-14,Silver,Bills,F,66301
"Pune, India",13-May-15,Silver,Entertainment,M,78194
"Kanpur, India",14-May-15,Platinum,Fuel,F,171842
"Chennai, India",11-Jul-14,Signature,Fuel,F,159214
"Jaipur, India",7-Feb-14,Platinum,Entertainment,M,115928
"Hyderabad, India",27-Mar-14,Platinum,Bills,M,237522
"Hyderabad, India",15-Jan-15,Platinum,Bills,M,77451
"Jaipur, India",23-Nov-14,Platinum,Entertainment,F,91245
"Pune, India",8-Feb-14,Platinum,Bills,M,56094
"Lucknow, India",22-Nov-13,Platinum,Food,M,263071
"Hyderabad, India",13-Sep-14,Platinum,Entertainment,F,269765
"Pune, India",27-Nov-13,Silver,Entertainment,F,267409
"Pune, India",2-Dec-14,Gold,Grocery,M,174459
"Kanpur, India",7-Oct-14,Silver,Fuel,M,113792
"Kolkata, India",10-Mar-14,Gold,Entertainment,F,2830
"Hyderabad, India",28-Nov-14,Gold,Food,M,105732
"Kolkata, India",3-Dec-14,Gold,Bills,M,211157
"Kolkata, India",2-Jan-14,Signature,Food,F,220453
"Surat, India",23-Dec-13,Signature,Entertainment,M,135544
"Surat, India",19-Sep-14,Signature,Fuel,F,289200
"Hyderabad, India",30-Nov-13,Signature,Grocery,F,173922
"Surat, India",30-Dec-13,Signature,Food,M,15377
"Lucknow, India",5-Dec-13,Gold,Grocery,F,39349
"Kanpur, India",19-May-15,Silver,Food,M,138848
"Kolkata, India",10-Jun-14,Silver,Entertainment,F,178983
"Kolkata, India",8-Jul-14,Platinum,Bills,F,278294
"Kolkata, India",25-Jan-15,Gold,Food,F,173980
"Surat, India",10-May-14,Signature,Entertainment,M,185079
"Pune, India",27-Jul-14,Signature,Fuel,M,10502
"Pune, India",19-Oct-13,Silver,Bills,M,222712
"Kanpur, India",8-Mar-15,Gold,Bills,M,274528
"Lucknow, India",12-Dec-13,Silver,Bills,F,257966
"Hyderabad, India",7-Feb-15,Silver,Grocery,F,190107
"Kolkata, India",12-Mar-14,Signature,Fuel,F,240259
"Pune, India",11-Oct-13,Signature,Fuel,F,130409
"Kanpur, India",19-Sep-14,Silver,Entertainment,M,282978
"Hyderabad, India",11-Oct-13,Silver,Bills,M,294416
"Chennai, India",6-Feb-14,Silver,Grocery,M,292790
"Lucknow, India",13-May-14,Platinum,Grocery,M,46727
"Kolkata, India",30-Jul-14,Platinum,Bills,F,260665
"Surat, India",6-Dec-14,Gold,Grocery,M,106206
"Kanpur, India",30-May-14,Signature,Fuel,F,158186
"Kolkata, India",26-Feb-14,Silver,Entertainment,M,277985
"Pune, India",3-Apr-14,Gold,Bills,F,256269
"Surat, India",10-May-14,Signature,Grocery,F,84213
"Lucknow, India",2-Aug-14,Silver,Bills,M,153790
"Lucknow, India",8-Dec-14,Platinum,Bills,F,65143
"Chennai, India",9-Apr-15,Silver,Entertainment,M,117059
"Jaipur, India",29-Aug-14,Signature,Entertainment,F,153703
"Kanpur, India",4-Oct-13,Signature,Bills,M,29774
"Chennai, India",2-Apr-15,Platinum,Entertainment,F,249427
"Surat, India",7-Jan-15,Silver,Bills,F,159554
"Hyderabad, India",15-Feb-15,Platinum,Bills,F,161427
"Kolkata, India",23-Jan-14,Gold,Food,F,235149
"Surat, India",27-Nov-14,Signature,Entertainment,F,242982
"Kanpur, India",16-Feb-15,Signature,Bills,F,265925
"Chennai, India",19-Nov-13,Gold,Food,M,203443
"Jaipur, India",5-Oct-14,Silver,Grocery,F,88930
"Hyderabad, India",26-Aug-14,Silver,Grocery,M,35504
"Chennai, India",13-Sep-14,Gold,Bills,M,59357
"Jaipur, India",16-Oct-14,Signature,Grocery,M,58819
"Surat, India",9-Jan-15,Silver,Food,F,218263
"Pune, India",20-Jan-14,Platinum,Grocery,M,295911
"Hyderabad, India",5-Sep-14,Signature,Food,M,268852
"Kolkata, India",26-Aug-14,Signature,Bills,M,174511
"Lucknow, India",3-Dec-13,Signature,Grocery,F,166840
"Lucknow, India",9-Oct-13,Silver,Entertainment,F,35817
"Jaipur, India",24-Jan-14,Gold,Fuel,F,178167
"Kanpur, India",23-Dec-13,Gold,Food,M,158404
"Kanpur, India",15-Feb-14,Silver,Grocery,M,131975
"Hyderabad, India",21-Mar-15,Platinum,Grocery,M,148125
"Kolkata, India",3-Feb-14,Signature,Grocery,M,168354
"Jaipur, India",10-Dec-13,Platinum,Entertainment,M,237269
"Jaipur, India",7-Sep-14,Signature,Food,M,252372
"Pune, India",1-Sep-14,Gold,Food,M,105097
"Lucknow, India",17-Jun-14,Signature,Grocery,F,114872
"Kanpur, India",10-Nov-13,Gold,Bills,M,200253
"Surat, India",5-Feb-15,Platinum,Grocery,M,251058
"Surat, India",16-May-15,Silver,Grocery,M,237658
"Pune, India",5-Nov-13,Silver,Grocery,M,250675
"Surat, India",9-Apr-14,Platinum,Grocery,M,114049
"Kanpur, India",19-Sep-14,Gold,Entertainment,F,228384
"Hyderabad, India",6-Oct-14,Gold,Bills,F,262466
"Lucknow, India",10-Dec-13,Silver,Entertainment,M,191438
"Hyderabad, India",27-Mar-15,Gold,Bills,M,72846
"Kanpur, India",12-Nov-13,Signature,Entertainment,M,71285
"Lucknow, India",5-Mar-15,Platinum,Fuel,M,166189
"Surat, India",19-Feb-15,Platinum,Bills,M,239884
"Pune, India",19-Feb-14,Platinum,Food,F,202003
"Kanpur, India",18-Mar-15,Silver,Food,F,178702
"Hyderabad, India",29-Aug-14,Gold,Bills,F,77995
"Kolkata, India",24-Dec-13,Gold,Entertainment,F,132164
"Jaipur, India",10-Jan-15,Platinum,Food,F,77817
"Pune, India",14-Jul-14,Signature,Bills,M,55728
"Hyderabad, India",10-May-14,Gold,Bills,M,119284
"Pune, India",12-Feb-14,Silver,Fuel,F,72955
"Kanpur, India",19-May-15,Signature,Entertainment,M,212581
"Jaipur, India",13-Dec-13,Platinum,Fuel,M,286475
"Hyderabad, India",25-Dec-13,Signature,Entertainment,M,47816
"Kolkata, India",11-Oct-13,Gold,Fuel,F,208003
"Chennai, India",12-Oct-14,Silver,Entertainment,M,294161
"Chennai, India",15-Dec-13,Signature,Entertainment,M,95373
"Kanpur, India",19-Feb-14,Platinum,Bills,F,174210
"Kanpur, India",19-Aug-14,Platinum,Food,F,52143
"Kolkata, India",7-Apr-14,Platinum,Entertainment,F,70720
"Chennai, India",9-Feb-15,Silver,Food,F,240884
"Hyderabad, India",27-Sep-14,Silver,Fuel,M,232488
"Jaipur, India",13-Nov-13,Silver,Fuel,F,270366
"Lucknow, India",16-Nov-14,Gold,Bills,F,232478
"Pune, India",13-Dec-13,Platinum,Food,F,35817
"Kanpur, India",26-Nov-13,Silver,Grocery,F,72265
"Kolkata, India",27-Apr-14,Silver,Fuel,F,156389
"Jaipur, India",25-Apr-15,Gold,Grocery,M,226203
"Kanpur, India",24-Nov-14,Platinum,Food,F,164500
"Jaipur, India",21-Feb-15,Gold,Fuel,M,45909
"Hyderabad, India",27-Sep-14,Signature,Grocery,M,292919
"Kanpur, India",28-Sep-14,Platinum,Fuel,F,298327
"Kolkata, India",27-Jun-14,Platinum,Entertainment,M,66680
"Chennai, India",16-Jul-14,Signature,Bills,F,79348
"Chennai, India",2-Jul-14,Silver,Grocery,F,233213
"Kolkata, India",11-Oct-14,Signature,Food,F,233557
"Chennai, India",25-Nov-13,Silver,Entertainment,M,122302
"Lucknow, India",10-May-14,Silver,Food,F,286811
"Surat, India",20-Jul-14,Signature,Entertainment,F,278595
"Hyderabad, India",8-Nov-14,Signature,Grocery,M,247964
"Jaipur, India",22-Feb-14,Signature,Fuel,M,206640
"Jaipur, India",5-Jun-14,Silver,Bills,F,84718
"Lucknow, India",15-Oct-13,Signature,Bills,M,25229
"Kolkata, India",23-Apr-14,Platinum,Food,M,153128
"Hyderabad, India",24-Jan-14,Gold,Fuel,F,169876
"Pune, India",3-Apr-15,Silver,Entertainment,M,226935
"Hyderabad, India",29-Nov-13,Gold,Food,F,107172
"Hyderabad, India",30-May-14,Gold,Food,F,87290
"Jaipur, India",17-Feb-15,Signature,Entertainment,F,273788
"Pune, India",12-Feb-15,Platinum,Entertainment,M,279466
"Kolkata, India",11-Dec-14,Silver,Fuel,F,89081
"Hyderabad, India",9-Apr-14,Platinum,Food,F,105208
"Chennai, India",19-Nov-14,Signature,Entertainment,M,245428
"Jaipur, India",22-Feb-15,Platinum,Fuel,F,35071
"Pune, India",28-Oct-13,Silver,Fuel,M,131392
"Kolkata, India",4-Jan-15,Silver,Bills,F,139187
"Lucknow, India",26-Feb-14,Gold,Grocery,F,80724
"Surat, India",17-May-15,Gold,Food,F,145049
"Kolkata, India",1-May-14,Platinum,Bills,M,29517
"Pune, India",24-Mar-15,Signature,Entertainment,F,22845
"Lucknow, India",18-Oct-13,Silver,Bills,F,87760
"Pune, India",29-Nov-14,Signature,Grocery,M,117989
"Jaipur, India",9-Jul-14,Silver,Bills,F,265290
"Lucknow, India",13-Oct-13,Gold,Bills,M,261694
"Surat, India",14-Jul-14,Silver,Entertainment,M,264493
"Chennai, India",23-Dec-14,Gold,Grocery,M,65902
"Kanpur, India",22-Sep-14,Signature,Grocery,M,184040
"Pune, India",21-Dec-13,Gold,Fuel,F,177391
"Surat, India",6-Jul-14,Platinum,Fuel,F,273944
"Lucknow, India",19-Nov-13,Silver,Bills,M,28663
"Pune, India",10-May-14,Silver,Bills,M,38793
"Kolkata, India",9-Jan-15,Signature,Fuel,M,184435
"Chennai, India",4-Mar-14,Signature,Bills,M,128097
"Kolkata, India",29-Apr-14,Platinum,Entertainment,F,151477
"Kanpur, India",18-Aug-14,Platinum,Fuel,M,82645
"Jaipur, India",13-Apr-15,Signature,Bills,M,187442
"Surat, India",4-May-15,Platinum,Fuel,M,94664
"Kanpur, India",14-Jan-15,Signature,Food,M,55325
"Chennai, India",2-Mar-15,Gold,Grocery,M,242096
"Jaipur, India",11-Jun-14,Signature,Entertainment,F,32749
"Pune, India",8-Jan-15,Signature,Food,M,257346
"Kanpur, India",25-Jan-15,Signature,Fuel,M,67213
"Jaipur, India",23-Jul-14,Signature,Bills,F,16855
"Hyderabad, India",13-Dec-13,Platinum,Entertainment,M,65390
"Chennai, India",12-Jan-15,Gold,Entertainment,M,189004
"Kolkata, India",14-Jun-14,Gold,Bills,F,161244
"Surat, India",24-May-15,Gold,Grocery,M,100687
"Chennai, India",21-Feb-14,Platinum,Grocery,F,169548
"Surat, India",30-Dec-13,Silver,Entertainment,F,149188
"Chennai, India",5-Nov-14,Signature,Fuel,M,163661
"Kolkata, India",28-Feb-15,Platinum,Food,M,264403
"Kolkata, India",23-Sep-14,Signature,Fuel,F,295232
"Hyderabad, India",7-Apr-14,Platinum,Bills,F,289932
"Lucknow, India",1-Jul-14,Gold,Bills,F,134151
"Jaipur, India",28-Feb-15,Signature,Grocery,F,294848
"Kanpur, India",5-Mar-15,Gold,Grocery,M,188543
"Surat, India",5-Nov-13,Silver,Food,M,145588
"Jaipur, India",9-Oct-14,Platinum,Fuel,F,98436
"Jaipur, India",18-Mar-15,Platinum,Grocery,F,267162
"Kanpur, India",28-Dec-13,Signature,Grocery,F,143945
"Hyderabad, India",1-Nov-14,Silver,Bills,F,144528
"Lucknow, India",13-Nov-14,Signature,Food,M,191664
"Hyderabad, India",13-Nov-13,Platinum,Entertainment,F,85156
"Hyderabad, India",19-Feb-14,Gold,Food,M,82758
"Pune, India",30-Mar-14,Silver,Fuel,M,223027
"Hyderabad, India",19-Jul-14,Gold,Entertainment,F,71939
"Chennai, India",19-Apr-14,Platinum,Entertainment,M,253584
"Jaipur, India",5-Apr-15,Platinum,Grocery,M,61591
"Pune, India",16-Apr-14,Silver,Food,M,78138
"Chennai, India",26-Oct-13,Signature,Entertainment,M,44048
"Surat, India",6-Jan-15,Silver,Fuel,M,1180
"Jaipur, India",2-Jan-15,Signature,Bills,M,65072
"Kolkata, India",12-May-15,Silver,Fuel,M,283229
"Surat, India",8-Nov-14,Gold,Food,F,221894
"Jaipur, India",4-Nov-13,Gold,Grocery,M,190527
"Jaipur, India",14-May-14,Platinum,Grocery,M,46026
"Pune, India",19-Feb-15,Platinum,Entertainment,F,33415
"Jaipur, India",16-Jan-15,Gold,Grocery,M,31393
"Jaipur, India",19-Mar-15,Platinum,Food,F,260671
"Pune, India",8-May-14,Signature,Fuel,F,272935
"Surat, India",5-Apr-14,Gold,Food,M,134496
"Kanpur, India",25-Mar-14,Signature,Food,F,52533
"Jaipur, India",24-Aug-14,Platinum,Fuel,F,46487
"Chennai, India",7-Jun-14,Platinum,Grocery,F,220530
"Kanpur, India",2-Dec-14,Signature,Food,F,106203
"Lucknow, India",15-Dec-14,Signature,Bills,M,26335
"Kanpur, India",21-Dec-14,Gold,Entertainment,F,274189
"Lucknow, India",15-Oct-14,Silver,Entertainment,F,88287
"Hyderabad, India",19-Apr-15,Platinum,Entertainment,M,46103
"Jaipur, India",27-Mar-14,Gold,Bills,F,174222
"Kolkata, India",19-Jun-14,Signature,Fuel,F,151830
"Jaipur, India",11-Nov-13,Gold,Fuel,M,11469
"Surat, India",4-Nov-13,Silver,Grocery,M,288551
"Pune, India",24-Nov-13,Signature,Food,M,265715
"Surat, India",2-Apr-14,Gold,Entertainment,M,222699
"Jaipur, India",20-Oct-14,Signature,Fuel,F,121385
"Surat, India",14-Jul-14,Signature,Entertainment,F,125378
"Kolkata, India",11-Jan-14,Platinum,Grocery,M,219028
"Surat, India",23-Feb-15,Platinum,Bills,F,38113
"Surat, India",9-Jun-14,Platinum,Bills,F,186318
"Kolkata, India",2-Aug-14,Signature,Food,F,216248
"Surat, India",23-Apr-15,Platinum,Bills,F,176470
"Kolkata, India",9-Aug-14,Gold,Bills,M,209265
"Pune, India",14-Oct-14,Platinum,Food,M,6852
"Kolkata, India",4-Feb-15,Platinum,Fuel,F,211067
"Pune, India",28-Feb-15,Signature,Grocery,M,99139
"Kolkata, India",6-Apr-15,Signature,Entertainment,F,103073
"Lucknow, India",9-Jan-15,Silver,Grocery,M,226562
"Kanpur, India",28-Jun-14,Silver,Fuel,F,116018
"Chennai, India",9-Jan-15,Gold,Bills,M,101316
"Kolkata, India",9-Nov-14,Silver,Grocery,F,125130
"Jaipur, India",28-Apr-14,Silver,Fuel,M,253056
"Jaipur, India",5-Oct-13,Signature,Bills,F,92598
"Jaipur, India",8-May-14,Gold,Bills,M,177576
"Hyderabad, India",23-Dec-13,Silver,Food,F,7114
"Pune, India",3-Jul-14,Platinum,Food,M,58809
"Chennai, India",15-Jan-15,Platinum,Entertainment,M,277115
"Lucknow, India",7-Oct-14,Silver,Bills,M,93816
"Pune, India",27-Feb-14,Signature,Food,M,124224
"Surat, India",15-Dec-13,Signature,Bills,M,128784
"Kolkata, India",8-Feb-14,Signature,Entertainment,F,291796
"Kolkata, India",25-Dec-13,Platinum,Food,M,67808
"Pune, India",26-Mar-15,Platinum,Fuel,F,133876
"Surat, India",7-Dec-14,Signature,Grocery,M,296616
"Pune, India",5-May-14,Gold,Entertainment,F,91174
"Pune, India",19-Nov-14,Signature,Fuel,F,67410
"Hyderabad, India",28-Aug-14,Platinum,Bills,M,106129
"Surat, India",21-Apr-14,Signature,Food,M,230770
"Kolkata, India",7-Mar-15,Platinum,Entertainment,M,294472
"Chennai, India",20-Feb-15,Silver,Grocery,F,133413
"Pune, India",28-May-14,Platinum,Entertainment,M,77506
"Chennai, India",4-Jan-14,Platinum,Food,M,160848
"Pune, India",5-Apr-14,Platinum,Bills,F,103579
"Jaipur, India",20-Feb-15,Gold,Grocery,F,22287
"Kanpur, India",21-Apr-14,Platinum,Food,F,107861
"Kanpur, India",8-Jun-14,Gold,Fuel,F,97431
"Kanpur, India",13-Feb-14,Platinum,Fuel,F,66981
"Kanpur, India",12-Nov-14,Platinum,Bills,M,33077
"Chennai, India",31-Jul-14,Platinum,Entertainment,M,134050
"Lucknow, India",22-Nov-13,Platinum,Fuel,F,111329
"Jaipur, India",15-Feb-14,Signature,Bills,M,130914
"Pune, India",12-Dec-14,Signature,Grocery,F,33424
"Hyderabad, India",24-Sep-14,Signature,Fuel,F,9543
"Chennai, India",4-Oct-13,Gold,Fuel,F,76211
"Surat, India",12-Apr-15,Gold,Food,M,286521
"Surat, India",19-Dec-13,Platinum,Fuel,M,254521
"Surat, India",7-Dec-13,Gold,Food,M,152804
"Kolkata, India",10-Oct-13,Signature,Entertainment,M,110799
"Lucknow, India",10-Nov-13,Signature,Fuel,M,202441
"Kanpur, India",21-Feb-15,Platinum,Grocery,M,16625
"Jaipur, India",6-Mar-14,Signature,Fuel,F,114529
"Jaipur, India",30-Apr-14,Platinum,Food,M,278405
"Kolkata, India",9-Feb-15,Platinum,Food,F,25741
"Lucknow, India",5-Dec-14,Gold,Bills,F,299525
"Jaipur, India",7-Mar-14,Gold,Fuel,F,3967
"Chennai, India",15-Jul-14,Signature,Entertainment,F,273354
"Kanpur, India",19-Nov-14,Gold,Bills,F,178309
"Jaipur, India",25-Feb-14,Silver,Fuel,M,237454
"Lucknow, India",23-May-14,Signature,Bills,F,169177
"Lucknow, India",6-Oct-14,Signature,Bills,M,259968
"Hyderabad, India",15-Mar-15,Platinum,Bills,F,212704
"Chennai, India",29-Nov-14,Signature,Bills,M,103541
"Pune, India",10-May-15,Gold,Food,M,242068
"Chennai, India",13-Mar-14,Platinum,Bills,F,113203
"Chennai, India",18-Oct-14,Platinum,Fuel,M,39799
"Kanpur, India",3-Nov-14,Gold,Grocery,F,233106
"Kanpur, India",24-Jan-14,Platinum,Bills,F,62524
"Pune, India",26-Sep-14,Silver,Entertainment,F,147308
"Kanpur, India",21-Dec-13,Silver,Fuel,M,97367
"Surat, India",5-Oct-13,Platinum,Bills,F,8478
"Jaipur, India",27-May-14,Gold,Bills,F,83619
"Surat, India",18-Mar-14,Platinum,Food,M,85456
"Hyderabad, India",1-Dec-14,Platinum,Grocery,F,247258
"Pune, India",15-Feb-15,Platinum,Entertainment,F,150018
"Lucknow, India",28-Apr-15,Gold,Fuel,F,73347
